RespondentID,Region,Department,Employment_type,Age,UserLanguage,Sentiment_1,Sentiment_10,Sentiment_11,Sentiment_12,Sentiment_13,Sentiment_14,Sentiment_15,Sentiment_16,Sentiment_17,Sentiment_18,Sentiment_19,Sentiment_2,Sentiment_20,Sentiment_21,Sentiment_22,Sentiment_23,Sentiment_24,Sentiment_25,Sentiment_3,Sentiment_4,Sentiment_5,Sentiment_6,Sentiment_7,Sentiment_8,Sentiment_9
46d6539c,Zuid-Holland,Research & Development,<3 year,35-45,NL,1.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333
46e33254,Zuid-Holland,Maintenance & Management,<3 year,55+,NL,1.25,1.25,1.75,1.25,1.25,1.25,1.75,1.5,1.25,1.5,1.75,1.0,1.5,1.25,1.25,1.5,1.75,1.0,1.0,1.0,1.5,1.5,1.5,1.75,1.25
46efa934,Zuid-Holland,Strategy & Innovation,3-10 year,45-55,NL,1.0,1.4,1.0,1.2,1.2,1.6,1.2,1.4,1.6,1.4,1.4,1.0,1.2,1.8,1.0,1.4,1.4,1.6,1.0,1.0,1.2,1.4,1.8,1.2,1.2
46f1914d,Gelderland,Marketing,10-20 year,55+,NL,1.0,1.5,1.1666666666666667,1.5,1.1666666666666667,1.0,1.3333333333333333,1.0,1.5,1.1666666666666667,1.1666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
46fb03d7,Flevoland,Projectmanagement,<3 year,25-35,NL,1.0,1.5,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.0,1.1666666666666667,1.1666666666666667,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.0,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.1666666666666667,1.6666666666666667,1.1666666666666667
46fb7321,Zeeland,Strategy & Innovation,10-20 year,35-45,NL,1.0,1.375,1.125,1.5,1.125,1.25,1.125,1.0,1.375,1.25,1.0,1.125,1.375,1.125,1.25,1.5,1.375,1.75,1.0,1.125,1.375,1.375,1.375,1.375,1.5
4700cec3,Noord-Holland,Marketing,<3 year,35-45,NL,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.7142857142857142,1.1428571428571428,1.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.2857142857142858
470a8434,Limburg,Finance,10-20 year,<25,NL,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.6666666666666667,1.0,1.5,1.5,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667
470be4d6,Zuid-Holland,Quality & Safety,10-20 year,<25,NL,1.0,1.6666666666666667,1.5,1.6666666666666667,1.5,1.0,1.3333333333333333,1.0,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.0,1.3333333333333333,1.5,1.1666666666666667,1.5,1.8333333333333333,1.0,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667
47117191,Flevoland,Marketing,>20 year,45-55,NL,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.5,1.5,1.1666666666666667,1.5,1.5,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.5,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1666666666666667,2.0,1.3333333333333333
4711ccf0,Limburg,Quality & Safety,>20 year,45-55,NL,1.0,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0
47385f12,Gelderland,Quality & Safety,3-10 year,35-45,NL,1.1666666666666667,1.8333333333333333,1.8333333333333333,1.5,1.1666666666666667,1.8333333333333333,1.3333333333333333,1.0,1.0,1.1666666666666667,1.1666666666666667,1.0,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.0,1.3333333333333333,1.1666666666666667
4745c569,Gelderland,Sales,<3 year,35-45,NL,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.4444444444444444,1.2222222222222223,1.4444444444444444,1.5555555555555556,1.2222222222222223,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.3333333333333333,1.5555555555555556,1.5555555555555556,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.2222222222222223,1.1111111111111112,1.2222222222222223,1.5555555555555556,1.3333333333333333,1.6666666666666667,1.3333333333333333
475f4030,Drenthe,ICT,>20 year,25-35,NL,1.0,1.4,1.6,1.2,1.2,1.4,1.6,1.2,1.6,1.4,1.2,1.0,1.4,1.2,1.2,1.2,1.4,1.2,1.2,1.2,1.8,1.2,1.2,1.4,1.2
477f7d5e,Zuid-Holland,Communication,<3 year,<25,NL,1.0,1.6666666666666667,1.8333333333333333,1.6666666666666667,1.8333333333333333,1.5,1.3333333333333333,1.3333333333333333,1.0,1.0,1.5,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.3333333333333333,2.1666666666666665,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.5,1.6666666666666667,1.5
478519d7,Noord-Holland,Data & Analytics,3-10 year,55+,NL,1.3333333333333333,1.3333333333333333,1.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.0,1.3333333333333333,1.5,1.8333333333333333,1.5,2.0,1.1666666666666667,1.0,1.5,1.3333333333333333,1.6666666666666667,1.5,1.1666666666666667
47ad68c0,Limburg,Marketing,10-20 year,25-35,NL,1.0,1.5454545454545454,1.4545454545454546,1.4545454545454546,1.2727272727272727,1.1818181818181819,1.2727272727272727,1.5454545454545454,1.1818181818181819,1.4545454545454546,1.3636363636363635,1.0909090909090908,1.4545454545454546,1.5454545454545454,1.5454545454545454,2.090909090909091,1.4545454545454546,1.9090909090909092,1.0,1.2727272727272727,1.3636363636363635,1.6363636363636365,1.6363636363636365,1.4545454545454546,1.4545454545454546
47eb9d27,Overijssel,Research & Development,3-10 year,25-35,NL,1.0,1.2,1.6,1.4,1.4,1.6,1.2,1.2,1.6,1.4,1.0,1.4,1.2,1.8,1.0,1.8,1.2,1.4,1.0,1.4,1.2,1.6,1.4,2.0,1.4
4800a79d,Zuid-Holland,Finance,>20 year,<25,NL,1.1666666666666667,1.6666666666666667,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.6666666666666667,1.1666666666666667,1.5,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.1666666666666667
4804a447,Limburg,Research & Development,3-10 year,<25,NL,1.0,1.0,1.4,1.0,1.0,1.0,1.4,1.4,1.4,1.0,1.2,1.6,1.0,1.4,1.6,1.8,1.4,1.4,1.2,1.2,1.6,1.2,1.6,1.2,1.4
480d4d66,Friesland,Maintenance & Management,3-10 year,25-35,NL,1.1428571428571428,1.0,1.2857142857142858,1.4285714285714286,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.0,1.5714285714285714,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.0,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.1428571428571428,1.8571428571428572,1.2857142857142858
482dc351,Zeeland,HR,3-10 year,45-55,NL,1.0,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.5,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.0,1.3333333333333333,1.1666666666666667,2.0,1.6666666666666667,1.6666666666666667,2.0,1.0,1.0,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.8333333333333333,1.0
4838a60a,Zeeland,HR,>20 year,25-35,NL,1.0,1.8,1.2,1.0,2.0,1.2,1.2,1.4,1.4,1.2,1.4,1.0,1.2,1.8,1.6,1.2,1.2,1.4,1.0,1.2,1.4,1.6,1.2,1.0,1.2
4859874f,Zeeland,HR,<3 year,45-55,NL,1.0,1.5,1.5,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.1666666666666667,1.0,1.3333333333333333,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,1.1666666666666667,1.6666666666666667,1.3333333333333333
4874f49c,Gelderland,Quality & Safety,<3 year,55+,NL,1.1111111111111112,1.4444444444444444,1.2222222222222223,1.3333333333333333,1.1111111111111112,1.1111111111111112,1.0,1.1111111111111112,1.3333333333333333,1.3333333333333333,1.2222222222222223,1.3333333333333333,1.4444444444444444,1.2222222222222223,1.7777777777777777,1.6666666666666667,1.4444444444444444,1.4444444444444444,1.1111111111111112,1.1111111111111112,1.3333333333333333,1.4444444444444444,1.3333333333333333,1.3333333333333333,1.1111111111111112
48c1de0b,Overijssel,Marketing,>20 year,55+,NL,1.0,1.4,1.6,1.8,1.8,1.4,2.0,1.2,1.2,1.8,1.6,1.0,1.6,1.2,1.4,1.2,1.0,1.4,1.0,1.2,1.2,1.4,1.6,1.4,1.4
48cadcb8,Limburg,Data & Analytics,10-20 year,45-55,NL,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333
48ccbe67,Zuid-Holland,Strategy & Innovation,<3 year,25-35,NL,1.1666666666666667,1.5,1.1666666666666667,1.3333333333333333,1.0,1.5,1.1666666666666667,1.5,1.1666666666666667,1.5,1.3333333333333333,1.3333333333333333,1.5,1.1666666666666667,1.3333333333333333,1.5,1.1666666666666667,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.5,1.0
48ccc01e,Friesland,ICT,3-10 year,<25,NL,1.0,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.1111111111111112,1.2222222222222223,1.2222222222222223,1.3333333333333333,1.5555555555555556,1.2222222222222223,1.3333333333333333,1.5555555555555556,1.3333333333333333,1.4444444444444444,1.2222222222222223,1.2222222222222223,1.0,1.2222222222222223,1.3333333333333333,1.1111111111111112,1.5555555555555556,1.3333333333333333,1.4444444444444444
48cd1580,Limburg,Research & Development,10-20 year,45-55,NL,1.0,1.5,1.5,1.5,1.375,1.375,1.5,1.125,1.625,1.375,1.5,1.25,1.375,1.5,1.75,1.625,1.25,1.625,1.0,1.25,1.5,1.375,1.25,1.125,1.125
48e9a80b,Noord-Holland,Maintenance & Management,<3 year,55+,NL,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.6666666666666667,1.0,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.3333333333333333,1.3333333333333333
49110b7e,Gelderland,Procurement,3-10 year,<25,NL,1.0,1.4166666666666667,1.75,1.3333333333333333,1.25,1.5833333333333333,1.25,1.1666666666666667,1.5833333333333333,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.5833333333333333,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.5833333333333333,1.0833333333333333,1.1666666666666667,1.3333333333333333,1.4166666666666667,1.1666666666666667,1.4166666666666667,1.3333333333333333
491f2abf,Noord-Holland,ICT,>20 year,25-35,NL,1.1,1.1,1.4,1.4,1.3,1.3,1.3,1.1,1.1,1.3,1.3,1.1,1.1,1.7,1.2,1.6,1.4,1.5,1.1,1.0,1.3,1.2,1.1,2.0,1.2
49647c7a,Friesland,Research & Development,3-10 year,35-45,NL,1.0,1.25,1.75,1.25,1.0,1.0,1.25,1.0,1.0,1.0,1.25,1.25,1.75,1.5,1.75,1.5,1.0,1.75,1.0,1.25,1.0,1.0,1.5,1.5,1.25
49698af2,Gelderland,Sales,<3 year,45-55,NL,1.0,1.1428571428571428,1.0,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.1428571428571428,2.0,1.7142857142857142,1.4285714285714286,1.7142857142857142,1.0,1.4285714285714286,1.2857142857142858,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.1428571428571428
496d7940,Gelderland,Data & Analytics,10-20 year,25-35,NL,1.0,1.4,1.2,1.2,1.0,1.2,1.4,1.0,1.4,1.2,1.2,1.0,1.2,1.4,1.0,1.4,1.0,1.6,1.2,1.0,1.2,1.4,1.6,1.2,1.4
497287b6,Zuid-Holland,Klantenservice,3-10 year,45-55,NL,1.125,1.25,1.375,1.25,1.25,1.25,1.25,1.375,1.375,1.375,1.125,1.0,1.5,1.625,1.25,1.125,1.25,1.375,1.0,1.25,1.25,1.375,1.25,1.625,1.375
497aab14,Utrecht,Sales,>20 year,25-35,NL,1.0,1.6,1.2,1.4,1.2,1.4,1.2,1.8,1.0,1.2,1.2,1.0,1.4,1.0,1.0,1.6,1.4,1.8,1.0,1.2,1.0,1.2,1.2,1.8,1.6
498d808c,Friesland,Strategy & Innovation,10-20 year,<25,NL,1.0,1.5,1.5,1.125,1.0,1.25,1.125,1.625,1.25,1.5,1.375,1.0,1.25,1.375,1.625,1.25,1.25,1.75,1.25,1.125,1.125,1.5,1.375,1.5,1.25
499f8e72,Gelderland,Projectmanagement,>20 year,45-55,NL,1.0,1.0,1.0,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.0,1.5,1.0,1.0,1.3333333333333333,1.1666666666666667,1.5,1.3333333333333333,1.6666666666666667
49aeb7d2,Noord-Holland,Research & Development,10-20 year,<25,NL,1.0,1.3333333333333333,1.5,1.1666666666666667,1.1666666666666667,1.0,1.6666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.0,1.0,1.5,1.5,1.3333333333333333,1.3333333333333333,1.1666666666666667
49b7f225,Utrecht,Maintenance & Management,>20 year,45-55,NL,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.5714285714285714,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.7142857142857142,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.4285714285714286,2.0,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.1428571428571428,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.7142857142857142,1.2857142857142858,1.5714285714285714
49c33f58,Zeeland,Research & Development,3-10 year,55+,NL,1.0,1.2,1.2,1.0,1.0,1.4,1.2,1.2,1.2,1.4,1.2,1.0,1.4,1.4,1.2,1.6,1.2,1.8,1.0,1.0,1.0,1.4,1.4,1.2,1.0
49f3e2f1,Gelderland,Maintenance & Management,<3 year,45-55,NL,1.0,1.4,1.4,1.4,1.0,1.2,1.0,1.4,1.4,1.2,1.4,1.0,1.0,1.6,1.2,1.2,1.4,1.4,1.0,1.2,1.4,1.6,1.4,1.4,1.0
4a14419d,Limburg,Marketing,10-20 year,45-55,NL,1.0,1.3,1.2,1.3,1.4,1.4,1.5,1.0,1.4,1.3,1.2,1.1,1.2,1.1,1.5,1.4,1.1,1.7,1.1,1.2,1.1,1.4,1.2,1.5,1.5
4a2a32ef,Noord-Holland,ICT,>20 year,<25,NL,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,2.0,1.0
4a2b33fe,Zeeland,Operations,<3 year,<25,NL,1.0,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.1428571428571428,1.2857142857142858,1.0,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.2857142857142858,1.4285714285714286,1.2857142857142858,1.4285714285714286,1.0,1.1428571428571428,1.2857142857142858,1.5714285714285714,1.0,1.1428571428571428,1.0
4a5ae40f,Friesland,Research & Development,10-20 year,45-55,NL,1.0,1.4,1.6,1.4,1.2,1.2,1.6,1.2,1.4,1.2,1.2,1.2,1.4,1.4,1.4,1.2,1.2,1.8,1.0,1.2,1.2,1.4,1.0,1.4,1.2
4a837dc7,Gelderland,Strategy & Innovation,>20 year,45-55,NL,1.0,1.25,1.125,1.25,1.5,1.25,1.25,1.125,1.25,1.5,1.625,1.125,1.5,1.375,1.25,1.625,1.5,1.75,1.0,1.125,1.375,1.25,1.625,1.375,1.5
4a8d66d3,Flevoland,Research & Development,>20 year,25-35,NL,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.1666666666666667,1.3333333333333333,1.5,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.1666666666666667,2.1666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.5,1.5,1.3333333333333333,1.0,1.1666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.5
4aace4f6,Gelderland,Operations,<3 year,25-35,NL,1.0,1.4166666666666667,1.5,1.8333333333333333,1.5,1.25,1.75,1.4166666666666667,1.4166666666666667,1.25,1.0,1.25,1.25,1.4166666666666667,1.6666666666666667,1.3333333333333333,1.25,1.9166666666666667,1.0,1.0833333333333333,1.4166666666666667,1.3333333333333333,1.25,1.5833333333333333,1.25
4ac65e92,Zeeland,Operations,<3 year,45-55,NL,1.0,1.5,1.5,1.0,1.0,1.25,1.5,1.0,1.25,1.25,1.25,1.0,1.25,1.75,1.5,1.25,1.5,1.5,1.0,1.0,1.75,1.25,1.25,1.5,1.5
4acce7c8,Flevoland,Marketing,<3 year,35-45,NL,1.25,1.5,1.0,1.75,1.25,1.0,1.0,1.25,1.0,1.25,1.25,1.25,1.0,1.5,1.5,1.75,1.5,1.5,1.25,1.0,1.25,1.5,1.25,1.75,1.25
4ad1b81f,Limburg,ICT,10-20 year,25-35,NL,1.0,1.3333333333333333,1.3333333333333333,1.4444444444444444,1.2222222222222223,1.0,1.3333333333333333,1.2222222222222223,1.5555555555555556,1.3333333333333333,1.2222222222222223,1.2222222222222223,1.3333333333333333,1.3333333333333333,1.4444444444444444,1.1111111111111112,1.4444444444444444,1.5555555555555556,1.0,1.2222222222222223,1.4444444444444444,1.2222222222222223,1.0,1.4444444444444444,1.2222222222222223
4ad5f5a0,Friesland,Finance,3-10 year,<25,NL,1.0,1.4285714285714286,1.0,1.4285714285714286,1.5714285714285714,1.2857142857142858,1.0,1.1428571428571428,1.2857142857142858,1.5714285714285714,1.4285714285714286,1.0,1.4285714285714286,1.1428571428571428,1.7142857142857142,1.2857142857142858,1.5714285714285714,2.0,1.0,1.0,1.2857142857142858,1.4285714285714286,1.4285714285714286,1.8571428571428572,1.1428571428571428
4ad68e20,Overijssel,Operations,<3 year,35-45,NL,1.0,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.0,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.2857142857142858,1.0,1.5714285714285714,1.4285714285714286,1.2857142857142858,1.7142857142857142,1.5714285714285714,1.5714285714285714,1.0,1.0,1.4285714285714286,1.2857142857142858,1.1428571428571428,1.8571428571428572,1.1428571428571428
4ae9a666,Zuid-Holland,Sales,<3 year,<25,NL,1.25,1.375,1.25,1.875,1.25,1.25,1.125,1.25,1.375,1.125,1.25,1.375,1.25,1.125,1.375,1.375,1.375,1.5,1.25,1.0,1.625,1.125,1.0,1.375,1.5
4aec773a,Gelderland,Strategy & Innovation,3-10 year,35-45,NL,1.0,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.1666666666666667,1.0,1.8333333333333333,1.5,1.6666666666666667,1.5,1.5,1.3333333333333333,1.0,1.1666666666666667,1.0,1.1666666666666667,1.1666666666666667,1.5,1.5
4af5704c,Zeeland,Sustainability,<3 year,25-35,NL,1.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.0,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.2857142857142858,1.4285714285714286,1.0,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.0,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.0,1.4285714285714286,1.4285714285714286
4b60dcb6,Zeeland,Sustainability,10-20 year,55+,NL,1.1111111111111112,1.4444444444444444,1.1111111111111112,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.1111111111111112,1.3333333333333333,1.2222222222222223,1.1111111111111112,1.3333333333333333,1.1111111111111112,1.3333333333333333,1.2222222222222223,1.4444444444444444,1.3333333333333333,1.3333333333333333,1.5555555555555556,1.1111111111111112,1.0,1.4444444444444444,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.2222222222222223
4b67cf51,Utrecht,Sustainability,10-20 year,<25,NL,1.0,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.2857142857142858,1.2857142857142858,1.0,1.4285714285714286,1.5714285714285714,1.0,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.2857142857142858,1.0,1.1428571428571428,1.0,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.2857142857142858
4b6d0f89,Noord-Holland,HR,10-20 year,<25,NL,1.0,1.4,1.2,1.2,1.2,1.0,1.2,1.0,1.2,1.4,1.4,1.0,1.6,1.4,1.6,2.0,1.8,1.8,1.0,1.2,1.4,1.2,1.0,1.6,1.4
4b73b75d,Overijssel,HR,>20 year,55+,NL,1.0,1.3636363636363635,1.4545454545454546,1.5454545454545454,1.1818181818181819,1.2727272727272727,1.3636363636363635,1.4545454545454546,1.6363636363636365,1.1818181818181819,1.2727272727272727,1.1818181818181819,1.0909090909090908,1.0909090909090908,1.5454545454545454,1.1818181818181819,1.2727272727272727,1.3636363636363635,1.0,1.0,1.0909090909090908,1.7272727272727273,1.4545454545454546,1.4545454545454546,1.1818181818181819
4b89e66b,Utrecht,Supply Chain,<3 year,<25,NL,1.0,1.2,1.4,1.4,1.6,1.2,1.4,1.0,1.0,1.2,1.6,1.4,1.2,1.2,1.4,1.6,1.2,1.8,1.0,1.6,1.6,1.4,1.0,1.8,1.0
4bad39df,Zeeland,Operations,>20 year,25-35,NL,1.0,1.4,1.2,1.2,1.0,1.2,1.4,1.2,1.0,1.2,1.2,1.0,1.6,1.6,1.4,1.6,1.4,1.4,1.0,1.0,1.6,1.4,1.2,1.2,1.4
4bb025e0,Flevoland,Data & Analytics,3-10 year,35-45,NL,1.1428571428571428,1.7142857142857142,1.4285714285714286,1.8571428571428572,1.1428571428571428,1.4285714285714286,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.7142857142857142,1.2857142857142858,1.0,1.4285714285714286,1.2857142857142858,1.4285714285714286,1.5714285714285714,1.0,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.2857142857142858,1.0,1.4285714285714286,1.2857142857142858
4bc633ea,Gelderland,Research & Development,<3 year,<25,NL,1.0,1.5,1.375,1.5,1.125,1.375,1.25,1.25,1.25,1.25,1.5,1.125,1.5,1.25,1.75,1.625,1.25,1.75,1.125,1.0,1.25,1.25,1.375,1.375,1.25
4be5494a,Flevoland,Strategy & Innovation,3-10 year,25-35,NL,1.0,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.2857142857142858,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.0,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.5714285714285714,1.4285714285714286,2.0,1.0,1.1428571428571428,1.2857142857142858,1.1428571428571428,1.7142857142857142,1.5714285714285714,1.4285714285714286
4bf66eb3,Noord-Holland,Communication,10-20 year,45-55,NL,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.5,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.8333333333333333,1.8333333333333333,1.1666666666666667,1.8333333333333333,1.5,1.3333333333333333,1.5,1.0,1.6666666666666667,1.1666666666666667,1.0,1.0,1.5,1.1666666666666667,1.5,1.0
4c2d6a5d,Utrecht,Supply Chain,3-10 year,35-45,NL,1.0,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.5714285714285714,1.2857142857142858,1.0,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.0,1.4285714285714286,1.4285714285714286,1.8571428571428572,1.5714285714285714,1.8571428571428572,1.7142857142857142,1.1428571428571428,1.0,1.4285714285714286,1.1428571428571428,1.1428571428571428,1.5714285714285714,1.0
4c3b205a,Zuid-Holland,Communication,10-20 year,45-55,NL,1.1,1.1,1.4,1.4,1.2,1.3,1.3,1.3,1.4,1.4,1.2,1.3,1.7,1.3,1.2,1.6,1.2,1.5,1.2,1.3,1.4,1.3,1.3,1.6,1.2
4c748f20,Zuid-Holland,Sustainability,<3 year,25-35,NL,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
4c8407d1,Drenthe,Sustainability,>20 year,<25,NL,1.0,1.875,1.5,1.25,1.125,1.125,1.5,1.125,1.125,1.375,1.375,1.125,1.125,1.25,1.0,1.625,1.25,1.75,1.125,1.125,1.125,1.0,1.375,1.5,1.125
